355553972,17,355553973
355553973,17,355553972
355553973,62,355553974
355553974,62,355553973
355553970,131,355554083
355554083,131,355553970
355554083,23,355554084
355554084,23,355554083
355554084,30,355554085
355554085,30,355554084
355554085,20,355554087
355554087,20,355554085
355554087,27,355554088
355554088,27,355554087
355554088,24,355554090
355554090,24,355554088
316801098,22,316801080
316801080,22,316801098
316801080,18,316801081
316801081,18,316801080
316801081,182,936940704
936940704,182,316801081
936940704,49,316801082
316801082,49,936940704
316801082,13,936940744
936940744,13,316801082
936940744,91,941436488
941436488,91,936940744
941436488,78,941436384
941436384,78,941436488
941436384,10,941436435
941436435,10,941436384
941436435,128,355580242
355580242,128,941436435
355580242,52,316801083
316801083,52,355580242
316801083,21,316801084
316801084,21,316801083
275658037,66,275658041
275658041,66,275658037
275658041,73,275658038
275658038,73,275658041
275658038,68,275657214
275657214,68,275658038
275657214,29,940968289
940968289,29,275657214
940968289,8,316801100
316801100,8,940968289
316801100,8,940967890
940967890,8,316801100
940967890,90,275657065
275657065,90,940967890
206376392,36,595404906
595404906,36,206376392
595404906,9,595404908
595404908,9,595404906
595404908,92,595404913
595404913,92,595404908
595404913,18,595404914
595404914,18,595404913
595404914,10,690782443
690782443,10,595404914
690782443,28,690782451
690782451,28,690782443
690782451,13,595404911
595404911,13,690782451
595404911,9,595404898
595404898,9,595404911
595404898,55,595404900
595404900,55,595404898
595404900,224,595404904
595404904,224,595404900
595404904,69,595404902
595404902,69,595404904
595404902,75,595404889
595404889,75,595404902
595404889,15,595404885
595404885,15,595404889
355570693,42,614812760
614812760,42,355570693
614812760,3,355570809
355570809,3,614812760
355570809,88,355570810
355570810,88,355570809
355570810,18,940967922
940967922,18,355570810
940967922,103,355570811
355570811,103,940967922
355570811,63,940968012
940968012,63,355570811
940968012,74,275431785
275431785,74,940968012
940968054,51,940968158
940968158,51,940968054
940968158,26,940967807
940967807,26,940968158
940967807,16,355570810
355570810,16,940967807
355571341,34,940967887
940967887,34,355571341
940967887,33,355571727
355571727,33,940967887
355571727,83,355570811
355570811,83,355571727
355570811,131,355574042
355574042,131,355570811
(355571656,135,355571727)
355571818,47,355571863
355571863,47,355571818
355571863,46,355571864
355571864,46,355571863
355571864,28,355571865
355571865,28,355571864
243784004,30,355572477
355572477,30,243784004
355572477,12,355572111
355572111,12,355572477
355572111,42,355572112
355572112,42,355572111
355572112,98,355572114
355572114,98,355572112
(355572421,39,355572475)
(355572475,54,355572476)
(355572476,63,355572477)
(355572112,126,355572562)
243783948,35,355573624
355573624,35,243783948
355573624,36,355573625
355573625,36,355573624
355574042,159,355574080
355574080,159,355574042
355574341,21,940798643
940798643,21,355574341
940798643,19,355574640
355574640,19,940798643
355574640,21,355574641
355574641,21,355574640
355574641,32,355574642
355574642,32,355574641
355574642,50,355574643
355574643,50,355574642
355574643,35,355574644
355574644,35,355574643
355574644,34,355574645
355574645,34,355574644
355574645,46,355574811
355574811,46,355574645
355574811,16,940799230
940799230,16,355574811
940799230,18,355574647
355574647,18,940799230
355574647,98,355574648
355574648,98,355574647
355574648,35,940798735
940798735,35,355574648
940798735,33,355574650
355574650,33,940798735
355574650,17,940798807
940798807,17,355574650
940798807,15,940799346
940799346,15,940798807
940799346,14,940799236
940799236,14,940799346
940799236,13,355574651
355574651,13,940799236
355574651,19,940799355
940799355,19,355574651
940799355,10,940799060
940799060,10,940799355
940799060,10,940799373
940799373,10,940799060
355574811,10,355574878
355574878,10,355574811
355574878,55,940967968
940967968,55,355574878
940967968,13,940799105
940799105,13,940967968
940799105,19,940968043
940968043,19,940799105
940968043,8,355574879
355574879,8,940968043
355574879,7,940798955
940798955,7,355574879
940798955,9,940968182
940968182,9,940798955
940968182,9,940799003
940799003,9,940968182
940799003,22,940799305
940799305,22,940799003
940799305,70,355574880
355574880,70,940799305
355574880,27,355574881
355574881,27,355574880
355574881,21,940799172
940799172,21,355574881
940799172,21,355574882
355574882,21,940799172
355574882,83,355574883
355574883,83,355574882
355574883,17,940799132
940799132,17,355574883
940799132,13,940798977
940798977,13,940799132
940798977,24,940799320
940799320,24,940798977
940799320,15,940799014
940799014,15,940799320
940799014,18,940799340
940799340,18,940799014
940799340,15,940799243
940799243,15,940799340
940799243,35,940798524
940798524,35,940799243
355574882,86,940799204
940799204,86,355574882
940799204,31,355574896
355574896,31,940799204
316801080,19,355578409
355578409,19,316801080
355578409,20,936940606
936940606,20,355578409
936940606,24,355578410
355578410,24,936940606
355578410,115,355578411
355578411,115,355578410
355578411,59,355578413
355578413,59,355578411
355578413,20,936940725
936940725,20,355578413
936940725,22,940968229
940968229,22,936940725
940968229,2,355578414
355578414,2,940968229
355578414,60,355578415
355578415,60,355578414
355578415,41,355578416
355578416,41,355578415
355578416,46,936940680
936940680,46,355578416
936940680,62,355578419
355578419,62,936940680
355578419,96,355580312
355580312,96,355578419
355580312,11,940799124
940799124,11,355580312
940799124,23,940968186
940968186,23,940799124
940968186,27,355578423
355578423,27,940968186
355578423,48,936940729
936940729,48,355578423
936940729,48,355580658
355580658,48,936940729
355580658,24,355578427
355578427,24,355580658
355578427,27,355578428
355578428,27,355578427
355578428,30,355578429
355578429,30,355578428
355578429,25,355578431
355578431,25,355578429
355578431,31,948038222
948038222,31,355578431
948038222,25,355578432
355578432,25,948038222
355578432,44,941436420
941436420,44,355578432
941436420,19,355578433
355578433,19,941436420
355578433,11,948038423
948038423,11,355578433
948038423,76,355580851
355580851,76,948038423
355580851,61,355578435
355578435,61,355580851
355578435,47,355578437
355578437,47,355578435
355578437,8,941477177
941477177,8,355578437
941477177,51,355580969
355580969,51,941477177
355580969,7,941477164
941477164,7,355580969
941477164,4,355578438
355578438,4,941477164
355578438,44,355578962
355578962,44,355578438
355578962,60,936940733
936940733,60,355578962
936940733,56,355578963
355578963,56,936940733
355578963,26,941564789
941564789,26,355578963
941564789,56,355578964
355578964,56,941564789
355578964,174,355581267
355581267,174,355578964
355581267,140,355578965
355578965,140,355581267
355578967,9,941477038
941477038,9,355578967
941477038,13,355578965
355578965,13,941477038
316801084,16,316801085
316801085,16,316801084
316801085,21,316801086
316801086,21,316801085
316801086,83,316801087
316801087,83,316801086
316801087,34,272491945
272491945,34,316801087
316801084,27,942071198
942071198,27,316801084
942071198,19,355580062
355580062,19,942071198
355580062,63,355580063
355580063,63,355580062
355580063,9,942071091
942071091,9,355580063
942071091,34,936940710
936940710,34,942071091
936940710,142,355580064
355580064,142,936940710
355580064,44,355580129
355580129,44,355580064
355580129,34,355580130
355580130,34,355580129
355580130,32,936940667
936940667,32,355580130
936940667,26,355580131
355580131,26,936940667
355580131,9,942071121
942071121,9,355580131
942071121,7,355580132
355580132,7,942071121
355580132,7,942071154
942071154,7,355580132
942071154,7,355580133
355580133,7,942071154
355580133,80,355580134
355580134,80,355580133
355580134,14,948038454
948038454,14,355580134
948038454,66,948038192
948038192,66,948038454
(355580242,275,355580311)
(355580311,59,940798573)
(940798573,11,355580312)
355578419,30,355580476
355580476,30,355578419
355580476,11,355580477
355580477,11,355580476
355580477,5,940798561
940798561,5,355580477
940798561,9,355580478
355580478,9,940798561
355580478,76,355580481
355580481,76,355580478
355580481,11,940798596
940798596,11,355580481
940798596,26,355580482
355580482,26,940798596
355580482,26,355580483
355580483,26,355580482
355580483,24,355580484
355580484,24,355580483
355580484,22,355580485
355580485,22,355580484
355580485,17,355580486
355580486,17,355580485
355580486,22,355580487
355580487,22,355580486
355580487,21,355580488
355580488,21,355580487
355580488,6,940799393
940799393,6,355580488
940799393,8,355580489
355580489,8,940799393
355580489,9,355580490
355580490,9,355580489
355580490,11,355580491
355580491,11,355580490
355580491,13,940799065
940799065,13,355580491
940799065,19,355580492
355580492,19,940799065
355580658,10,940968087
940968087,10,355580658
940968087,38,355580720
355580720,38,940968087
355580720,21,355580721
355580721,21,355580720
355580721,22,940968022
940968022,22,355580721
940968022,23,355580722
355580722,23,940968022
355580722,28,355580723
355580723,28,355580722
355580723,47,355580724
355580724,47,355580723
355580724,31,355580725
355580725,31,355580724
355580725,30,940967895
940967895,30,355580725
940967895,24,355580727
355580727,24,940967895
355580727,29,355580728
355580728,29,355580727
355580728,29,355580729
355580729,29,355580728
355580729,14,355580730
355580730,14,355580729
355580730,22,355580731
355580731,22,355580730
355580731,22,940968247
940968247,22,355580731
940968247,29,940968132
940968132,29,940968247
940968132,22,940968074
940968074,22,940968132
355580851,71,355580962
355580962,71,355580851
355580962,51,355580963
355580963,51,355580962
355580963,36,355580965
355580965,36,355580963
355580965,77,941477054
941477054,77,355580965
941477054,19,355580967
355580967,19,941477054
355580967,7,940799260
940799260,7,355580967
940799260,103,355580968
355580968,103,940799260
355580968,5,941477091
941477091,5,355580968
941477091,92,355580969
355580969,92,941477091
355581267,87,355581406
355581406,87,355581267
355581406,6,941477118
941477118,6,355581406
941477118,73,355581407
355581407,73,941477118
355581407,79,355581408
355581408,79,355581407
355581408,76,941564783
941564783,76,355581408
941564783,96,355581410
355581410,96,941564783
355581410,20,941477229
941477229,20,355581410
941477229,68,941477051
941477051,68,941477229
941477051,26,355578435
355578435,26,941477051
355588620,36,936796701
936796701,36,355588620
936796701,33,355588621
355588621,33,936796701
355588621,87,355588622
355588622,87,355588621
355588622,39,936796680
936796680,39,355588622
936796680,32,355588623
355588623,32,936796680
355588623,68,355588624
355588624,68,355588623
355588624,50,936796694
936796694,50,355588624
936796694,42,355588625
355588625,42,936796694
355588625,18,316801091
316801091,18,355588625
316801091,49,355581842
355581842,49,316801091
355581842,17,355581843
355581843,17,355581842
355581843,77,355581846
355581846,77,355581843
355581846,80,936796708
936796708,80,355581846
936796708,4,936796704
936796704,4,936796708
936796704,80,355585756
355585756,80,936796704
355585756,90,936796679
936796679,90,355585756
936796679,121,936796666
936796666,121,936796679
936796666,72,355581850
355581850,72,936796666
355582017,209,355581846
355581846,209,355582017
355581846,97,355582019
355582019,97,355581846
355582019,35,936796678
936796678,35,355582019
936796678,39,355582020
355582020,39,936796678
355582020,35,936796692
936796692,35,355582020
936796692,31,355582021
355582021,31,936796692
355582021,92,355585092
355585092,92,355582021
355585092,87,355582022
355582022,87,355585092
355582022,38,936796720
936796720,38,355582022
936796720,39,355582023
355582023,39,936796720
355582023,40,1058506506
1058506506,40,355582023
1058506506,13,1058506493
1058506493,13,1058506506
1058506493,9,316819551
316819551,9,1058506493
355582144,78,355582145
355582145,78,355582144
355582145,70,355582146
355582146,70,355582145
355582146,63,936796713
936796713,63,355582146
936796713,13,936796708
936796708,13,936796713
355584465,81,355584466
355584466,81,355584465
355584466,43,355584467
355584467,43,355584466
355584467,31,355584468
355584468,31,355584467
355584468,32,355584470
355584470,32,355584468
355584470,16,936796707
936796707,16,355584470
936796707,17,355584471
355584471,17,936796707
355584471,31,355584472
355584472,31,355584471
355584472,16,355589444
355589444,16,355584472
355589444,11,355584473
355584473,11,355589444
355584473,30,355584474
355584474,30,355584473
355584474,26,355584475
355584475,26,355584474
355584475,26,355584476
355584476,26,355584475
355584476,28,355584477
355584477,28,355584476
355584477,15,355587741
355587741,15,355584477
355587741,36,355584479
355584479,36,355587741
355584479,67,936796679
936796679,67,355584479
936796679,59,355584483
355584483,59,936796679
355584483,38,355584484
355584484,38,355584483
355584484,53,355584485
355584485,53,355584484
355584485,64,355584487
355584487,64,355584485
316819547,15,936796703
936796703,15,316819547
936796703,41,936796719
936796719,41,936796703
936796719,25,878995452
878995452,25,936796719
355588944,144,355590586
355590586,144,355588944
355590586,126,355584465
355584465,126,355590586
355587741,49,355587814
355587814,49,355587741
355587814,65,355587816
355587816,65,355587814
355588700,57,948038262
948038262,57,355588700
948038262,43,355588621
355588621,43,948038262
355588621,12,355588777
355588777,12,355588621
355588777,22,355588778
355588778,22,355588777
355588778,31,355588783
355588783,31,355588778
355588783,10,936796717
936796717,10,355588783
936796717,165,355588943
355588943,165,936796717
355588943,143,355588944
355588944,143,355588943
355588944,153,355588945
355588945,153,355588944
355589103,55,355588943
355588943,55,355589103
(355588943,90,355589104)
(355589104,116,355589105)
(355589105,75,936796681)
(936796681,62,355582017)
355589105,79,355590156
355590156,79,355589105
355590156,72,355590274
355590274,72,355590156
355588778,10,936796709
936796709,10,355588778
936796709,53,355590380
355590380,53,936796709
355590380,13,355590381
355590381,13,355590380
355590381,16,936796697
936796697,16,355590381
936796697,14,936796687
936796687,14,936796697
936796687,17,936796671
936796671,17,936796687
355584465,29,355585747
355585747,29,355584465
355585747,16,936796686
936796686,16,355585747
936796686,16,355585748
355585748,16,936796686
355585748,33,355585749
355585749,33,355585748
355585749,30,355585750
355585750,30,355585749
355585750,11,355585751
355585751,11,355585750
355585751,16,355589503
355589503,16,355585751
355589503,67,355585752
355585752,67,355589503
355585752,53,355585754
355585754,53,355585752
355585754,29,936796688
936796688,29,355585754
936796688,29,355585755
355585755,29,936796688
355585755,44,355585756
355585756,44,355585755
355585756,57,355585757
355585757,57,355585756
355585757,46,355585758
355585758,46,355585757
355585758,45,355585759
355585759,45,355585758
355585759,40,355585760
355585760,40,355585759
355585760,35,355585761
355585761,35,355585760
355585761,30,355585762
355585762,30,355585761
355585762,15,355585764
355585764,15,355585762
355591224,21,941784400
941784400,21,355591224
941784400,24,355591221
355591221,24,941784400
355591221,166,355588945
355588945,166,355591221
355588945,117,941784053
941784053,117,355588945
941784053,31,355591215
355591215,31,941784053
355584484,120,355587818
355587818,120,355584484
355597048,23,355597088
355597088,23,355597048
355597088,53,355597089
355597089,53,355597088
355597089,45,355597090
355597090,45,355597089
355597090,27,355597091
355597091,27,355597090
355597096,48,355597113
355597113,48,355597096
355597113,52,355597115
355597115,52,355597113
355597115,29,355597116
355597116,29,355597115
355597176,76,355597215
355597215,76,355597176
355597215,13,355597216
355597216,13,355597215
355597216,109,355597217
355597217,109,355597216
355597626,110,355597641
355597641,110,355597626
355597648,122,355597669
355597669,122,355597648
355597706,38,355597730
355597730,38,355597706
340459086,65,355598600
355598600,65,340459086
262211787,30,551535168
551535168,30,262211787
551535168,181,355603077
355603077,181,551535168
(355603333,20,938890599)
(938890599,323,355603380)
355603421,317,355603448
355603448,317,355603421
269655764,5,269655766
269655766,5,269655764
269655766,6,269655767
269655767,6,269655766
269655767,40,269656154
269656154,40,269655767
269656154,9,297565747
297565747,9,269656154
297565747,6,297565750
297565750,6,297565747
297565750,38,269655782
269655782,38,297565750
297565745,75,297565746
297565746,75,297565745
297565746,43,933720815
933720815,43,297565746
933720815,71,269656155
269656155,71,933720815
297565745,12,1080043216
1080043216,12,297565745
1080043216,24,355605328
355605328,24,1080043216
355605328,38,355605330
355605330,38,355605328
355605330,54,355605331
355605331,54,355605330
355605331,56,355605332
355605332,56,355605331
355605332,60,355605334
355605334,60,355605332
355605334,51,355605335
355605335,51,355605334
355605335,58,355605336
355605336,58,355605335
355605336,63,355605338
355605338,63,355605336
355605338,78,355605339
355605339,78,355605338
355605339,72,355605340
355605340,72,355605339
355605340,66,355605342
355605342,66,355605340
355605342,125,1080043144
1080043144,125,355605342
355605408,121,355605453
355605453,121,355605408
355605470,119,355605575
355605575,119,355605470
355605856,64,355605902
355605902,64,355605856
355605902,23,355605904
355605904,23,355605902
355605904,34,355605906
355605906,34,355605904
355605906,17,355605908
355605908,17,355605906
355605908,33,355605910
355605910,33,355605908
355605910,27,355605912
355605912,27,355605910
355605912,40,355605915
355605915,40,355605912
355605915,32,355605917
355605917,32,355605915
355605917,33,355605919
355605919,33,355605917
355605919,17,355605921
355605921,17,355605919
355605906,37,355605941
355605941,37,355605906
355605941,36,355605942
355605942,36,355605941
355605942,37,355605944
355605944,37,355605942
355605944,31,355605945
355605945,31,355605944
355605945,19,355607785
355607785,19,355605945
355606031,32,355607785
355607785,32,355606031
355607785,37,355607786
355607786,37,355607785
355607786,36,355607788
355607788,36,355607786
355607788,47,355605921
355605921,47,355607788
355605921,36,355607789
355607789,36,355605921
355607789,37,355607790
355607790,37,355607789
355607790,41,355607791
355607791,41,355607790
355607791,50,355607792
355607792,50,355607791
355607792,44,355607793
355607793,44,355607792
355607793,30,902678584
902678584,30,355607793
902678584,32,902678587
902678587,32,902678584
902678587,74,902678588
902678588,74,902678587
902678588,16,902678590
902678590,16,902678588
902678590,22,902678593
902678593,22,902678590
355607816,42,355607909
355607909,42,355607816
355607909,68,355607910
355607910,68,355607909
355607910,73,355607911
355607911,73,355607910
355607911,58,355607912
355607912,58,355607911
355607912,59,355607913
355607913,59,355607912
355607913,76,355607914
355607914,76,355607913
355607914,17,355607915
355607915,17,355607914
355607990,6,355608098
355608098,6,355607990
355608098,14,355608099
355608099,14,355608098
355608099,29,355608100
355608100,29,355608099
355608100,57,355608101
355608101,57,355608100
355608101,57,355608102
355608102,57,355608101
355608102,63,355608103
355608103,63,355608102
355608103,83,355608104
355608104,83,355608103
355608104,86,355608105
355608105,86,355608104
355608105,275,355608108
355608108,275,355608105
355608101,91,355608173
355608173,91,355608101
355608173,124,355608174
355608174,124,355608173
355608174,137,355608175
355608175,137,355608174
355608175,25,902679080
902679080,25,355608175
355608265,36,355608325
355608325,36,355608265
355608325,31,355608326
355608326,31,355608325
355608326,45,355608327
355608327,45,355608326
355608327,41,355608328
355608328,41,355608327
355608328,49,355608517
355608517,49,355608328
355608517,49,355608518
355608518,49,355608517
355608518,26,355608519
355608519,26,355608518
355608519,55,355608520
355608520,55,355608519
355608520,58,355608521
355608521,58,355608520
355608521,9,355608437
355608437,9,355608521
355608437,15,355608438
355608438,15,355608437
355608438,94,355608439
355608439,94,355608438
355608439,103,355608440
355608440,103,355608439
355608440,326,355608441
355608441,326,355608440
355608441,57,355608442
355608442,57,355608441
355608442,26,355608443
355608443,26,355608442
355609278,11,355609280
355609280,11,355609278
355609280,33,355609282
355609282,33,355609280
355609282,44,355609283
355609283,44,355609282
355609283,31,355609284
355609284,31,355609283
355609284,34,355609286
355609286,34,355609284
355609286,36,355609287
355609287,36,355609286
355609287,22,355609288
355609288,22,355609287
355609288,19,902679285
902679285,19,355609288
355609185,31,355609309
355609309,31,355609185
355609309,49,355609310
355609310,49,355609309
355609310,43,355609311
355609311,43,355609310
355609311,40,355609312
355609312,40,355609311
355609312,37,355609313
355609313,37,355609312
355609313,33,355609315
355609315,33,355609313
355609315,36,355609316
355609316,36,355609315
355609316,34,355609317
355609317,34,355609316
355609317,34,355609318
355609318,34,355609317
355609318,19,355609319
355609319,19,355609318
355609319,31,355609320
355609320,31,355609319
355609320,30,355609278
355609278,30,355609320
355609278,39,902679190
902679190,39,355609278
902679190,98,902679191
902679191,98,902679190
902679191,61,902679192
902679192,61,902679191
902679192,52,902679193
902679193,52,902679192
902679193,20,902679194
902679194,20,902679193
355607915,48,355610483
355610483,48,355607915
355610483,22,355610484
355610484,22,355610483
355610484,109,355610564
355610564,109,355610484
355610564,147,355610487
355610487,147,355610564
355610487,124,355610488
355610488,124,355610487
355610488,60,355610489
355610489,60,355610488
355610483,37,355610544
355610544,37,355610483
355610544,31,355610545
355610545,31,355610544
355610545,35,355610546
355610546,35,355610545
355610546,39,355610547
355610547,39,355610546
355610547,100,355610548
355610548,100,355610547
355610548,96,355610549
355610549,96,355610548
355610549,112,355610550
355610550,112,355610549
355610564,56,355610670
355610670,56,355610564
355610670,98,355610651
355610651,98,355610670
355610651,98,355610642
355610642,98,355610651
355610642,100,355610553
355610553,100,355610642
355610549,189,355610642
355610642,189,355610549
355610548,190,355610651
355610651,190,355610548
355610547,190,355610670
355610670,190,355610547
355610487,87,355610727
355610727,87,355610487
355610727,101,355610728
355610728,101,355610727
355610727,106,355610561
355610561,106,355610727
356674563,10,356674564
356674564,10,356674563
356674564,10,356674565
356674565,10,356674564
356674565,7,354536854
354536854,7,356674565
356675441,24,356675442
356675442,24,356675441
356675442,25,356675443
356675443,25,356675442
356675443,22,356675445
356675445,22,356675443
356675445,17,356675446
356675446,17,356675445
356675446,40,356675447
356675447,40,356675446
356675447,47,356675448
356675448,47,356675447
356675448,51,356675449
356675449,51,356675448
356675449,27,356675450
356675450,27,356675449
356675450,25,356675451
356675451,25,356675450
356675451,22,356675452
356675452,22,356675451
356675452,51,356675453
356675453,51,356675452
356675453,58,356675454
356675454,58,356675453
356675454,40,356675455
356675455,40,356675454
356675455,39,356675456
356675456,39,356675455
356675456,16,356675457
356675457,16,356675456
356675457,44,356675459
356675459,44,356675457
356675459,19,356675460
356675460,19,356675459
356675460,25,356675461
356675461,25,356675460
356675461,17,356675462
356675462,17,356675461
356675462,21,356675463
356675463,21,356675462
356675463,15,356675464
356675464,15,356675463
356675464,8,354536879
354536879,8,356675464
356923341,103,356923339
356923339,103,356923341
356923339,54,356923337
356923337,54,356923339
356923337,46,356923333
356923333,46,356923337
356923333,12,356923331
356923331,12,356923333
356923331,8,356923330
356923330,8,356923331
356923330,13,356923328
356923328,13,356923330
356923328,11,356923327
356923327,11,356923328
356923327,19,356923326
356923326,19,356923327
356923326,35,311436184
311436184,35,356923326
311436184,41,311436185
311436185,41,311436184
311436185,33,311436186
311436186,33,311436185
311436186,45,356923324
356923324,45,311436186
356923324,34,311436187
311436187,34,356923324
311436187,59,311436188
311436188,59,311436187
311436188,51,356923322
356923322,51,311436188
356923322,33,311436189
311436189,33,356923322
311436189,30,311436190
311436190,30,311436189
311436190,21,311436191
311436191,21,311436190
311436191,37,311436192
311436192,37,311436191
311436192,28,311436193
311436193,28,311436192
311436193,25,311436194
311436194,25,311436193
311436194,34,311436195
311436195,34,311436194
311436195,28,311436196
311436196,28,311436195
311436196,35,311436197
311436197,35,311436196
311436197,13,311436198
311436198,13,311436197
311436198,22,311436199
311436199,22,311436198
311436199,8,311436200
311436200,8,311436199
261962765,16,356923371
356923371,16,261962765
356923371,58,356923372
356923372,58,356923371
356923372,62,356923373
356923373,62,356923372
356923373,126,356923374
356923374,126,356923373
356923374,209,356923369
356923369,209,356923374
356923369,32,356923376
356923376,32,356923369
356923376,59,356923378
356923378,59,356923376
356923378,43,356923379
356923379,43,356923378
356923379,37,356926612
356926612,37,356923379
356926612,62,356926701
356926701,62,356926612
356926701,30,356926764
356926764,30,356926701
356926764,46,356926768
356926768,46,356926764
356926768,90,356926771
356926771,90,356926768
356926771,49,356926775
356926775,49,356926771
356926775,99,906608069
906608069,99,356926775
906608069,73,906608076
906608076,73,906608069
906608076,44,906608084
906608084,44,906608076
274386821,23,356923380
356923380,23,274386821
356923380,292,356923381
356923381,292,356923380
356923381,32,357538747
357538747,32,356923381
357538747,81,357538748
357538748,81,357538747
357538748,37,357538749
357538749,37,357538748
357538749,60,357538758
357538758,60,357538749
357538758,90,357538750
357538750,90,357538758
357538750,25,357538753
357538753,25,357538750
357538753,62,357538761
357538761,62,357538753
357538761,12,357538764
357538764,12,357538761
357538764,20,357538765
357538765,20,357538764
357538765,23,357538767
357538767,23,357538765
357538767,21,357538768
357538768,21,357538767
357538768,51,357538769
357538769,51,357538768
357538769,22,357538770
357538770,22,357538769
357538770,27,357538771
357538771,27,357538770
357538771,25,357538773
357538773,25,357538771
357538773,30,357538776
357538776,30,357538773
357538776,69,357538777
357538777,69,357538776
357538777,25,357538778
357538778,25,357538777
280286430,7,356923383
356923383,7,280286430
356923383,6,356923385
356923385,6,356923383
356923385,10,356923386
356923386,10,356923385
356923386,16,356923387
356923387,16,356923386
356923387,35,356923388
356923388,35,356923387
356923388,28,356923390
356923390,28,356923388
356923390,7,356923392
356923392,7,356923390
356923392,8,356923393
356923393,8,356923392
356923393,9,356923394
356923394,9,356923393
356923394,10,356923395
356923395,10,356923394
356923395,29,356923397
356923397,29,356923395
356923397,214,356923398
356923398,214,356923397
356923398,46,356923399
356923399,46,356923398
356923399,53,356923401
356923401,53,356923399
356923401,36,356923402
356923402,36,356923401
356923402,29,356923403
356923403,29,356923402
356923403,56,356923405
356923405,56,356923403
356923405,52,356923406
356923406,52,356923405
356923406,104,356923407
356923407,104,356923406
356923407,10,356923408
356923408,10,356923407
356923408,323,356923410
356923410,323,356923408
356923410,17,356923411
356923411,17,356923410
356923411,27,274239342
274239342,27,356923411
356923414,53,274386822
274386822,53,356923414
274386822,71,274386821
274386821,71,274386822
356923414,67,356923415
356923415,67,356923414
356923415,10,356923416
356923416,10,356923415
356923416,65,356923417
356923417,65,356923416
356923417,7,356923419
356923419,7,356923417
356923419,13,356923420
356923420,13,356923419
356923420,54,356923422
356923422,54,356923420
356923422,8,356923423
356923423,8,356923422
356923423,11,356923425
356923425,11,356923423
356923425,8,356923426
356923426,8,356923425
356923426,44,356923427
356923427,44,356923426
356923427,5,356923434
356923434,5,356923427
356923434,4,356923437
356923437,4,356923434
356923461,18,356923463
356923463,18,356923461
356923463,18,356923465
356923465,18,356923463
356923465,6,356923466
356923466,6,356923465
356923466,35,356923395
356923395,35,356923466
356923461,70,356923467
356923467,70,356923461
356923467,32,356923469
356923469,32,356923467
356923469,21,356923470
356923470,21,356923469
356923470,21,356923471
356923471,21,356923470
356923471,15,356923472
356923472,15,356923471
356923472,16,356923474
356923474,16,356923472
356923474,4,357543099
357543099,4,356923474
357543099,112,357543102
357543102,112,357543099
357543102,12,357543104
357543104,12,357543102
357543104,34,357543107
357543107,34,357543104
357543107,24,357538631
357538631,24,357543107
357538631,66,357543110
357543110,66,357538631
357543110,25,357543112
357543112,25,357543110
357543112,41,357543114
357543114,41,357543112
357543114,51,357543116
357543116,51,357543114
357543116,15,357543119
357543119,15,357543116
357543119,18,357543122
357543122,18,357543119
357543122,77,357543123
357543123,77,357543122
357543123,10,357543126
357543126,10,357543123
356923392,30,356923466
356923466,30,356923392
356923466,41,356923476
356923476,41,356923466
356923476,17,356923477
356923477,17,356923476
356923477,30,356923478
356923478,30,356923477
356923478,24,356923480
356923480,24,356923478
356923480,46,356923482
356923482,46,356923480
356923482,64,356923483
356923483,64,356923482
356923485,19,356923486
356923486,19,356923485
356923486,14,356923487
356923487,14,356923486
356923487,13,356923488
356923488,13,356923487
356923488,12,356923490
356923490,12,356923488
356923490,13,356923492
356923492,13,356923490
356923492,37,356923494
356923494,37,356923492
356923494,8,356923495
356923495,8,356923494
356923495,20,356923497
356923497,20,356923495
356923355,19,356923500
356923500,19,356923355
356923500,11,356923503
356923503,11,356923500
356923503,15,356923504
356923504,15,356923503
356923504,26,356923507
356923507,26,356923504
356923507,25,357538743
357538743,25,356923507
262033351,154,356923545
356923545,154,262033351
356923545,33,979255239
979255239,33,356923545
979255239,24,979255243
979255243,24,979255239
979255243,37,979255247
979255247,37,979255243
979255247,10,979255250
979255250,10,979255247
979255250,14,979255253
979255253,14,979255250
979255253,35,979255255
979255255,35,979255253
979255255,40,979255259
979255259,40,979255255
979255259,6,979255297
979255297,6,979255259
979255297,29,356923546
356923546,29,979255297
356923546,141,356923548
356923548,141,356923546
290271111,103,356923552
356923552,103,290271111
356923552,130,356923554
356923554,130,356923552
356923554,8,356923556
356923556,8,356923554
356923556,7,356923558
356923558,7,356923556
356923558,18,356923561
356923561,18,356923558
356923561,52,356923562
356923562,52,356923561
356923562,46,356923563
356923563,46,356923562
356923563,200,356923566
356923566,200,356923563
356923566,140,356923570
356923570,140,356923566
356923574,100,356923608
356923608,100,356923574
356923608,13,356923576
356923576,13,356923608
356923576,84,356923578
356923578,84,356923576
356923578,75,356923579
356923579,75,356923578
356923579,20,356923581
356923581,20,356923579
356923581,47,356923584
356923584,47,356923581
356923584,20,356923585
356923585,20,356923584
356923585,8,356923593
356923593,8,356923585
356923593,9,356923595
356923595,9,356923593
356923595,11,356923596
356923596,11,356923595
356923596,11,356923597
356923597,11,356923596
356923597,27,261737395
261737395,27,356923597
356923576,131,356923602
356923602,131,356923576
356923604,115,356923602
356923602,115,356923604
356923602,59,356923606
356923606,59,356923602
356923606,109,356923607
356923607,109,356923606
356923608,99,356923614
356923614,99,356923608
356923614,32,356923615
356923615,32,356923614
356923615,28,356923616
